game_id,rated,turns,victory_status,winner,White Rating,Black Rating,opening_code,opening_moves,opening_fullname,opening_shortname,opening_response
14150,FALSE,70,Resign,Black,1461,1833,C42,5,Russian Game: Three Knights Game,Russian Game,
14151,FALSE,67,Resign,White,1833,1461,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
14152,TRUE,100,Resign,Black,1512,1448,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
14153,TRUE,19,Resign,White,1434,1526,C40,4,King's Pawn Game: Busch-Gass Gambit,King's Pawn Game,
14154,TRUE,86,Mate,Black,1436,1423,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
14155,TRUE,68,Resign,Black,1433,1457,B00,2,Borg Defense,Borg Defense,
14156,TRUE,68,Out of Time,Black,1444,1443,C48,9,Four Knights Game: Ranken Variation,Four Knights Game,
14157,TRUE,41,Mate,White,1432,1456,B31,6,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack |  Fianchetto Variation,Sicilian Defense,
14158,TRUE,56,Mate,Black,1462,1637,B10,2,Caro-Kann Defense,Caro-Kann Defense,
14159,FALSE,103,Out of Time,White,1833,1452,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
14160,TRUE,65,Mate,White,1452,1433,B00,4,Nimzowitsch Defense: Franco-Nimzowitsch Variation,Nimzowitsch Defense,
14161,TRUE,47,Mate,White,1442,1452,C41,4,Philidor Defense #2,Philidor Defense,
14162,TRUE,80,Mate,Black,1428,1431,B20,2,Sicilian Defense,Sicilian Defense,
14163,FALSE,37,Resign,White,1833,1431,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
14164,FALSE,74,Resign,Black,1500,1317,C00,3,French Defense: Normal Variation,French Defense,
14165,FALSE,64,Resign,Black,1317,1500,A04,2,Zukertort Opening: Sicilian Invitation,Zukertort Opening,
14166,TRUE,80,Out of Time,Black,1241,1280,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
14167,FALSE,188,Mate,Black,1607,1280,A10,2,English Opening: Anglo-Scandinavian Defense,English Opening,
14168,FALSE,58,Resign,White,1280,1607,B10,2,Caro-Kann Defense,Caro-Kann Defense,
14169,TRUE,60,Resign,Black,1330,1306,C44,7,Ponziani Opening: Spanish Variation,Ponziani Opening,
14170,FALSE,71,Out of Time,White,1163,1318,B70,10,Sicilian Defense: Dragon Variation,Sicilian Defense,
14171,FALSE,50,Resign,White,1163,1617,B70,10,Sicilian Defense: Dragon Variation,Sicilian Defense,
14172,FALSE,15,Resign,White,1617,1163,D10,4,Slav Defense,Slav Defense,
14173,TRUE,7,Resign,White,1342,1170,C20,3,King's Pawn Game: Macleod Attack,King's Pawn Game,
14174,TRUE,58,Mate,Black,1177,1316,C40,4,King's Pawn Game: McConnell Defense,King's Pawn Game,
14175,TRUE,37,Resign,Black,1180,1518,C58,15,Italian Game: Two Knights Defense |  Polerio Defense |  Bogoljubov Variation,Italian Game,
14176,FALSE,22,Mate,Black,1193,1180,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
14177,FALSE,32,Resign,Black,1180,1193,B07,5,Pirc Defense #2,Pirc Defense,
14178,FALSE,16,Resign,Black,1193,1180,C44,6,Ponziani Opening: Jaenisch Counterattack,Ponziani Opening,
14179,FALSE,22,Resign,Black,1180,1193,C00,3,French Defense: Knight Variation,French Defense,
14180,TRUE,3,Resign,White,1183,1191,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
14181,TRUE,55,Mate,White,1180,1193,C00,3,French Defense: Knight Variation,French Defense,
14182,TRUE,25,Mate,White,1354,1186,C65,6,Ruy Lopez: Berlin Defense #2,Ruy Lopez,
14183,FALSE,2,Resign,White,1286,1198,A01,2,Nimzo-Larsen Attack: Classical Variation,Nimzo-Larsen Attack,
14184,FALSE,14,Resign,Black,1198,1286,C55,6,Italian Game: Anti-Fried Liver Defense,Italian Game,
14185,FALSE,13,Resign,White,1286,1198,A40,2,Horwitz Defense,Horwitz Defense,
14186,FALSE,13,Mate,White,1198,1500,C41,5,Philidor Defense #3,Philidor Defense,
14187,TRUE,50,Resign,Black,1206,1311,B13,10,Caro-Kann Defense: Panov Attack |  Modern Defense,Caro-Kann Defense,
14188,TRUE,22,Out of Time,Black,1326,1190,A40,2,Horwitz Defense,Horwitz Defense,
14189,TRUE,59,Resign,White,1808,1758,A45,2,Indian Game,Indian Game,
14190,TRUE,91,Out of Time,White,1691,1800,B02,3,Alekhine Defense: Maroczy Variation,Alekhine Defense,
14191,TRUE,53,Mate,White,1772,1700,A04,2,Zukertort Opening: Pirc Invitation,Zukertort Opening,
14192,TRUE,68,Resign,Black,1710,1738,B02,3,Alekhine Defense: Maroczy Variation,Alekhine Defense,
14193,TRUE,68,Mate,Black,1783,1754,C65,8,Ruy Lopez: Berlin Defense |  Beverwijk Variation,Ruy Lopez,
14194,TRUE,33,Resign,White,2047,1801,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
14195,TRUE,107,Resign,White,1993,1830,B02,5,Alekhine Defense: Two Pawn Attack,Alekhine Defense,
14196,TRUE,88,Mate,Black,1869,1987,C41,8,Philidor Defense: Exchange Variation,Philidor Defense,
14197,TRUE,43,Mate,White,1796,1832,B33,8,Sicilian Defense: Open,Sicilian Defense,
14198,TRUE,58,Out of Time,Black,2010,1653,A85,5,Dutch Defense: Queen's Knight Variation,Dutch Defense,
14199,FALSE,95,Mate,White,1904,1653,A04,2,Zukertort Opening: Sicilian Invitation,Zukertort Opening,
14200,TRUE,92,Resign,Black,1721,1517,A80,2,Dutch Defense,Dutch Defense,
14201,TRUE,83,Mate,White,1880,1546,B03,6,Alekhine Defense,Alekhine Defense,
14202,TRUE,86,Resign,Black,1481,1386,B02,4,Alekhine Defense: Scandinavian Variation,Alekhine Defense,
14203,TRUE,70,Out of Time,Black,1500,1652,C61,6,Ruy Lopez: Bird Variation,Ruy Lopez,
14204,FALSE,45,Resign,White,2621,1626,B32,6,Sicilian Defense: Franco-Sicilian Variation,Sicilian Defense,
14205,FALSE,22,Resign,White,1855,1500,C50,6,Giuoco Piano,Giuoco Piano,
14206,FALSE,19,Resign,White,2256,1500,C53,9,Italian Game: Classical Variation |  Center Attack,Italian Game,
14207,TRUE,12,Resign,White,1500,2037,C01,5,French Defense: Exchange Variation,French Defense,
14208,FALSE,108,Resign,Black,1500,2035,B33,10,Sicilian Defense: Lasker-Pelikan Variation,Sicilian Defense,
14209,FALSE,48,Resign,Black,1500,2125,B90,11,Sicilian Defense: Najdorf |  Lipnitsky Attack,Sicilian Defense,
14210,FALSE,31,Resign,White,2473,1500,C70,8,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,Ruy Lopez,
14211,TRUE,52,Resign,Black,1500,1895,C00,3,French Defense: Knight Variation,French Defense,
14212,FALSE,43,Resign,White,1559,1600,A40,2,Modern Defense,Modern Defense,
14213,FALSE,49,Mate,White,1600,1559,A40,2,Modern Defense,Modern Defense,
14214,FALSE,74,Resign,Black,1663,1559,C01,5,French Defense: Exchange Variation,French Defense,
14215,FALSE,116,Resign,Black,1559,1615,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
14216,FALSE,64,Resign,Black,1473,1559,C01,5,French Defense: Exchange Variation,French Defense,
14217,FALSE,43,Resign,White,1559,1700,D02,5,Queen's Pawn Game: London System,Queen's Pawn Game,
14218,FALSE,81,Mate,White,1603,1559,C00,3,French Defense: Knight Variation,French Defense,
14219,FALSE,83,Out of Time,White,1559,1738,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
14220,FALSE,39,Mate,White,1738,1559,C02,11,French Defense: Advance Variation |  Milner-Barry Gambit,French Defense,
14221,TRUE,100,Resign,Black,1541,1548,C00,3,French Defense: Knight Variation,French Defense,
14222,FALSE,27,Resign,White,1548,1659,A40,2,Horwitz Defense,Horwitz Defense,
14223,FALSE,14,Resign,Black,1585,1548,C02,11,French Defense: Advance Variation |  Main Line,French Defense,
14224,FALSE,206,Mate,Black,1548,1553,A41,2,Queen's Pawn,Queen's Pawn,
14225,FALSE,94,Mate,Black,1548,1620,A48,5,London System,London System,
14226,FALSE,90,Draw,Draw,1433,1548,D02,3,Queen's Pawn Game: Zukertort Variation,Queen's Pawn Game,
14227,FALSE,69,Mate,White,1548,1433,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
14228,FALSE,94,Resign,Black,1611,1548,A40,2,Modern Defense,Modern Defense,
14229,FALSE,80,Mate,Black,1548,1604,A46,5,Indian Game: London System,Indian Game,
14230,FALSE,42,Resign,Black,1548,1700,D02,5,Queen's Pawn Game: London System,Queen's Pawn Game,
14231,FALSE,128,Mate,Black,1590,1548,A00,1,Hungarian Opening,Hungarian Opening,
14232,FALSE,53,Resign,White,1661,1548,C00,3,French Defense: La Bourdonnais Variation,French Defense,
14233,FALSE,23,Resign,White,1548,1700,D02,5,Queen's Pawn Game: London System,Queen's Pawn Game,
14234,TRUE,11,Resign,White,1523,1130,C42,6,Russian Game: Damiano Variation,Russian Game,
14235,TRUE,62,Resign,Black,1136,1521,B22,3,Sicilian Defense: Alapin Variation,Sicilian Defense,
14236,TRUE,43,Resign,White,1443,1147,B07,3,Pirc Defense #5,Pirc Defense,
14237,FALSE,21,Resign,White,1324,1133,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
14238,FALSE,58,Mate,Black,1133,1500,C20,3,Portuguese Opening,Portuguese Opening,
14239,TRUE,56,Resign,Black,1136,1741,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
14240,FALSE,24,Mate,Black,1136,1564,C40,4,King's Pawn Game: Busch-Gass Gambit,King's Pawn Game,
14241,FALSE,16,Resign,White,1564,1136,C40,4,King's Pawn Game: Busch-Gass Gambit,King's Pawn Game,
14242,FALSE,40,Resign,Black,1136,1500,B52,6,Sicilian Defense: Canal Attack |  Main Line,Sicilian Defense,
14243,TRUE,45,Resign,White,1429,1148,B00,5,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,Nimzowitsch Defense,
14244,TRUE,40,Mate,Black,1162,1425,C23,3,Bishop's Opening,Bishop's Opening,
14245,FALSE,49,Resign,White,1711,1162,A20,2,English Opening: King's English Variation,English Opening,
14246,FALSE,52,Mate,Black,1162,1699,C46,7,Four Knights Game: Italian Variation,Four Knights Game,
14247,TRUE,38,Resign,Black,1165,1731,C41,5,Philidor Defense,Philidor Defense,
14248,TRUE,55,Mate,White,1340,1190,C42,4,Petrov's Defense,Petrov's Defense,
14249,FALSE,33,Resign,White,1575,1190,C68,7,Ruy Lopez: Exchange Variation,Ruy Lopez,
14250,FALSE,73,Mate,White,1677,1190,A00,2,Mieses Opening: Reversed Rat,Mieses Opening,
14251,TRUE,12,Resign,Black,1209,1443,C42,6,Russian Game: Damiano Variation,Russian Game,
14252,FALSE,83,Mate,White,1432,1209,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
14253,TRUE,75,Mate,White,1172,1272,D00,3,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
14254,FALSE,23,Mate,White,1666,1272,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
14255,TRUE,44,Resign,Black,1290,1584,C00,4,St. George Defense,St. George Defense,
14256,TRUE,20,Mate,Black,1340,1406,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
14257,FALSE,19,Resign,White,1402,1377,C50,8,Italian Game: Giuoco Pianissimo |  Normal,Italian Game,
14258,TRUE,41,Out of Time,White,1315,1498,C58,11,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,Italian Game,
14259,FALSE,41,Resign,Black,1264,1500,A00,1,Polish Opening,Polish Opening,
14260,FALSE,31,Resign,White,1500,1264,C57,10,Italian Game: Two Knights Defense |  Polerio Defense,Italian Game,
14261,TRUE,83,Resign,White,1410,1408,A04,2,Zukertort Opening: Dutch Variation,Zukertort Opening,
14262,TRUE,21,Resign,Black,1376,1398,A85,5,Dutch Defense: Queen's Knight Variation,Dutch Defense,
14263,TRUE,53,Out of Time,White,1206,1415,A80,2,Dutch Defense,Dutch Defense,
14264,TRUE,29,Resign,White,1404,1435,A02,1,Bird Opening,Bird Opening,
14265,TRUE,73,Draw,Draw,1404,1420,A03,2,Bird Opening: Dutch Variation,Bird Opening,
14266,TRUE,57,Resign,White,1392,1429,A02,1,Bird Opening,Bird Opening,
14267,TRUE,29,Resign,White,1624,1397,B01,4,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,
14268,TRUE,29,Resign,White,1372,1409,B07,2,Pirc Defense #4,Pirc Defense,
14269,TRUE,20,Resign,Black,1419,1434,A03,2,Bird Opening,Bird Opening,
14270,TRUE,61,Resign,White,1410,1355,A02,1,Bird Opening,Bird Opening,
14271,TRUE,63,Resign,White,1539,1417,B07,4,Rat Defense: Balogh Defense,Rat Defense,
14272,TRUE,19,Resign,White,1522,1425,B07,4,Rat Defense: Balogh Defense,Rat Defense,
14273,TRUE,27,Resign,Black,1438,1367,A02,1,Bird Opening,Bird Opening,
14274,TRUE,52,Mate,Black,1337,1431,A80,2,Dutch Defense,Dutch Defense,
14275,TRUE,42,Out of Time,Black,1440,1512,A03,2,Bird Opening: Dutch Variation,Bird Opening,
14276,TRUE,15,Resign,White,1486,1450,B07,4,Rat Defense: Balogh Defense,Rat Defense,
14277,TRUE,64,Mate,Black,1398,1447,B07,2,Pirc Defense #4,Pirc Defense,
14278,TRUE,31,Resign,White,1448,1458,B01,4,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,
14279,TRUE,37,Mate,White,1447,1442,A03,2,Bird Opening: Dutch Variation,Bird Opening,
14280,TRUE,51,Resign,White,1441,1293,A02,1,Bird Opening,Bird Opening,
14281,TRUE,64,Resign,Black,1453,1397,A02,1,Bird Opening,Bird Opening,
14282,TRUE,92,Draw,Draw,1477,1452,A80,2,Dutch Defense,Dutch Defense,
14283,TRUE,19,Resign,White,1449,1456,A03,2,Bird Opening: Dutch Variation,Bird Opening,
14284,TRUE,28,Mate,Black,1521,1438,B07,4,Rat Defense: Balogh Defense,Rat Defense,
14285,TRUE,94,Resign,White,1437,1446,A41,2,Queen's Pawn,Queen's Pawn,
14286,TRUE,48,Resign,Black,1459,1603,A03,2,Bird Opening: Dutch Variation,Bird Opening,
14287,TRUE,40,Resign,Black,1478,1492,A02,1,Bird Opening,Bird Opening,
14288,TRUE,23,Resign,White,1513,1488,B07,4,Rat Defense: Balogh Defense,Rat Defense,
14289,TRUE,15,Mate,White,1477,1494,A02,1,Bird Opening,Bird Opening,
14290,TRUE,63,Resign,White,1525,1486,B07,2,Pirc Defense #4,Pirc Defense,
14291,TRUE,107,Resign,White,1473,1585,A02,1,Bird Opening,Bird Opening,
14292,TRUE,52,Resign,Black,1567,1460,A84,4,Dutch Defense: Normal Variation,Dutch Defense,
14293,TRUE,29,Mate,White,1452,1371,A03,2,Bird Opening: Dutch Variation,Bird Opening,
14294,TRUE,42,Resign,Black,1463,1440,B07,3,Rat Defense: Harmonist,Rat Defense,
14295,TRUE,33,Mate,White,1431,1370,A03,2,Bird Opening,Bird Opening,
14296,TRUE,46,Resign,Black,1310,1424,B07,2,Pirc Defense #4,Pirc Defense,
14297,TRUE,111,Resign,White,1412,1478,A02,1,Bird Opening,Bird Opening,
14298,TRUE,67,Out of Time,White,1351,1424,B07,2,Pirc Defense #4,Pirc Defense,
14299,TRUE,51,Resign,White,1412,1472,A02,1,Bird Opening,Bird Opening,
14300,TRUE,42,Out of Time,Black,1421,1468,A02,1,Bird Opening,Bird Opening,
14301,TRUE,126,Mate,Black,1347,1412,B07,4,Rat Defense: Balogh Defense,Rat Defense,
14302,TRUE,55,Mate,White,1199,1429,B07,4,Rat Defense: Balogh Defense,Rat Defense,
14303,TRUE,18,Resign,Black,1527,1882,C20,3,King's Pawn Game: Mengarini's Opening,King's Pawn Game,
14304,TRUE,4,Mate,Black,1527,1882,A02,1,Bird Opening,Bird Opening,
14305,TRUE,54,Mate,Black,1500,1901,D10,5,Slav Defense #2,Slav Defense,
14306,TRUE,4,Mate,Black,1533,1897,A02,1,Bird Opening,Bird Opening,
14307,TRUE,5,Mate,White,1894,1539,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
14308,TRUE,26,Mate,Black,1545,1890,C20,3,King's Pawn Game: Mengarini's Opening,King's Pawn Game,
14309,TRUE,4,Mate,Black,1552,1887,A02,1,Bird Opening,Bird Opening,
14310,FALSE,115,Draw,Draw,1923,1887,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
14311,TRUE,127,Resign,White,2086,1689,B01,6,Scandinavian Defense: Main Line,Scandinavian Defense,
14312,TRUE,96,Out of Time,Black,1606,1680,B01,4,Scandinavian Defense: Modern Variation #2,Scandinavian Defense,
14313,TRUE,49,Resign,White,1664,1789,D55,11,Queen's Gambit Declined: Modern Variation |  Normal Line,Queen's Gambit,Declined
14314,TRUE,31,Resign,Black,1672,1789,D31,6,Semi-Slav Defense: Accelerated Move Order,Semi-Slav Defense,
14315,TRUE,52,Mate,Black,1216,1670,D20,5,Queen's Gambit Accepted: Old Variation,Queen's Gambit,Accepted
14316,TRUE,14,Resign,White,1667,1371,A80,2,Dutch Defense,Dutch Defense,
14317,TRUE,54,Mate,Black,1801,1650,B00,6,Nimzowitsch Defense: Scandinavian Variation |  Exchange Variation,Nimzowitsch Defense,
14318,TRUE,88,Mate,Black,1658,1802,D43,8,Semi-Slav Defense,Semi-Slav Defense,
14319,TRUE,39,Mate,White,1656,1233,D20,4,Queen's Gambit Accepted,Queen's Gambit,Accepted
14320,TRUE,83,Resign,Black,1769,1640,C24,5,Bishop's Opening: Ponziani Gambit,Bishop's Opening,
14321,TRUE,41,Resign,White,1622,1865,B06,4,Robatsch (Modern) Defense,Robatsch (Modern) Defense,
14322,TRUE,44,Mate,Black,1350,1608,B01,6,Scandinavian Defense: Main Line,Scandinavian Defense,
14323,TRUE,51,Resign,Black,1619,1639,D06,4,Queen's Gambit Refused: Marshall Defense,Queen's Gambit,Refused
14324,TRUE,86,Mate,Black,1625,1822,D30,6,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch,Queen's Gambit,Declined
14325,TRUE,81,Out of Time,White,1776,1632,D02,4,Queen's Pawn Game: Krause Variation,Queen's Pawn Game,
14326,TRUE,71,Resign,White,1546,1647,B00,5,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,Nimzowitsch Defense,
14327,TRUE,74,Resign,Black,1648,2159,A40,4,English Defense,English Defense,
14328,TRUE,69,Resign,White,1635,1693,E21,7,Nimzo-Indian Defense: Three Knights Variation,Nimzo-Indian Defense,
14329,TRUE,44,Mate,Black,1647,1608,B00,2,Duras Gambit,Duras Gambit,
14330,TRUE,45,Resign,White,1673,1657,D06,4,Queen's Gambit Refused: Marshall Defense,Queen's Gambit,Refused
14331,TRUE,76,Out of Time,Black,1665,1767,B06,6,Modern Defense: Mongredien Defense #2,Modern Defense,
14332,TRUE,44,Resign,Black,1336,1662,B01,6,Scandinavian Defense: Main Line,Scandinavian Defense,
14333,TRUE,84,Out of Time,Black,1669,1810,D53,8,Queen's Gambit Declined: 4.Bg5 Be7,Queen's Gambit,Declined
14334,TRUE,111,Resign,White,1649,1681,A03,2,Bird Opening: Dutch Variation,Bird Opening,
14335,TRUE,83,Out of Time,White,1671,1630,D16,10,Slav Defense: Soultanbeieff Variation,Slav Defense,
14336,TRUE,117,Out of Time,Draw,1398,1679,A08,4,King's Indian Attack,King's Indian Attack,
14337,TRUE,73,Resign,White,1666,1697,D35,6,Queen's Gambit Declined: Normal Defense,Queen's Gambit,Declined
14338,TRUE,74,Out of Time,Black,1670,1946,B40,5,Sicilian Defense: Kramnik Variation,Sicilian Defense,
14339,TRUE,63,Mate,White,1667,1352,B11,4,Caro-Kann Defense,Caro-Kann Defense,
14340,TRUE,18,Resign,Black,1199,1666,B01,2,Scandinavian Defense,Scandinavian Defense,
14341,TRUE,29,Mate,White,1580,1680,B01,6,Scandinavian Defense: Main Line,Scandinavian Defense,
14342,TRUE,24,Resign,Black,1689,1735,B10,2,Caro-Kann Defense,Caro-Kann Defense,
14343,TRUE,80,Resign,Black,1382,1293,C40,4,King's Pawn Game: Gunderam Gambit,King's Pawn Game,
14344,TRUE,77,Resign,White,1377,1174,C41,5,Philidor Defense,Philidor Defense,
14345,TRUE,18,Resign,Black,1149,1372,C44,5,Scotch Game,Scotch Game,
14346,TRUE,28,Resign,Black,1161,1367,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
14347,TRUE,11,Resign,White,1361,1192,C41,5,Philidor Defense #3,Philidor Defense,
14348,TRUE,25,Mate,White,1349,1247,C42,6,Russian Game: Damiano Variation,Russian Game,
14349,TRUE,56,Mate,Black,1287,1339,B06,4,Robatsch (Modern) Defense,Robatsch (Modern) Defense,
14350,TRUE,42,Resign,Black,1191,1335,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
14351,TRUE,94,Resign,Black,1349,1251,B27,3,Sicilian Defense,Sicilian Defense,
14352,TRUE,59,Mate,White,1264,1370,C44,4,King's Knight Opening: Normal Variation,King's Knight Opening,
14353,TRUE,95,Resign,White,1363,1251,B02,4,Alekhine Defense: Normal Variation,Alekhine Defense,
14354,TRUE,44,Resign,Black,1249,1355,C65,8,Ruy Lopez: Berlin Defense |  Beverwijk Variation,Ruy Lopez,
14355,TRUE,33,Resign,White,1347,1245,B29,5,Sicilian Defense: Nimzowitsch Variation |  Advance Variation,Sicilian Defense,
14356,TRUE,45,Resign,White,1272,1361,A00,2,Hungarian Opening: Symmetrical Variation,Hungarian Opening,
14357,TRUE,110,Mate,Black,1288,1352,C50,6,Italian Game: Schilling-Kostic Gambit,Italian Game,
14358,TRUE,40,Mate,Black,1367,1240,C50,5,Italian Game,Italian Game,
14359,TRUE,207,Draw,Draw,1371,1223,C55,6,Italian Game: Anti-Fried Liver Defense,Italian Game,
14360,TRUE,9,Resign,White,1364,1219,C57,7,Italian Game: Two Knights Defense |  Knight Attack,Italian Game,
14361,TRUE,80,Mate,Black,1225,1357,B00,5,Nimzowitsch Defense: Scandinavian Variation |  Bogoljubov Variation,Nimzowitsch Defense,
14362,TRUE,76,Resign,Black,1221,1350,C50,8,Four Knights Game: Italian Variation,Four Knights Game,
14363,TRUE,64,Resign,White,1335,1234,B32,7,Sicilian Defense: Open #3,Sicilian Defense,
14364,TRUE,16,Resign,Black,1137,1322,C50,6,Italian Game: Schilling-Kostic Gambit,Italian Game,
14365,TRUE,45,Resign,Black,1293,1314,C26,5,Vienna Game: Stanley Variation,Vienna Game,
14366,TRUE,92,Resign,Black,1327,1255,C50,6,Giuoco Piano,Giuoco Piano,
14367,TRUE,22,Resign,Black,1286,1317,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
14368,TRUE,72,Resign,Black,1330,1257,B32,6,Sicilian Defense: Franco-Sicilian Variation,Sicilian Defense,
14369,TRUE,52,Resign,Black,1296,1321,A40,2,Modern Defense,Modern Defense,
14370,TRUE,56,Mate,Black,1313,1310,C44,5,Scotch Game,Scotch Game,
14371,TRUE,88,Resign,Black,1311,1245,C57,8,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,Italian Game,
14372,TRUE,62,Mate,Black,1273,1301,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
14373,TRUE,103,Resign,White,1257,1314,A01,2,Nimzo-Larsen Attack: Modern Variation,Nimzo-Larsen Attack,
14374,TRUE,49,Mate,White,1304,1276,B27,4,Sicilian Defense: Jalalabad Variation,Sicilian Defense,
14375,TRUE,87,Mate,White,1295,1238,C40,3,King's Knight Opening,King's Knight Opening,
14376,TRUE,190,Draw,Draw,1290,1295,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
